Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
USA,MLS,2018,06/10/2018,20:00,CF Montreal,Columbus Crew,3,0,H,2.42,3.52,3,2.47,3.58,3,2.37,3.4,2.91
USA,MLS,2018,06/10/2018,20:30,Atlanta Utd,New England Revolution,2,1,H,1.3,6.11,9.02,1.36,6.16,11,1.31,5.68,8.4
USA,MLS,2018,06/10/2018,22:00,Toronto FC,Vancouver Whitecaps,1,2,A,1.44,5.28,6.38,1.55,5.5,7.5,1.41,5.13,6.43
USA,MLS,2018,07/10/2018,00:30,Philadelphia Union,Minnesota United,5,1,H,1.58,4.4,5.56,1.61,4.75,6.25,1.54,4.41,5.45
USA,MLS,2018,07/10/2018,01:00,FC Dallas,Orlando City,2,0,H,1.39,5.16,7.73,1.47,5.45,7.8,1.39,5,7.1
USA,MLS,2018,07/10/2018,01:30,Sporting Kansas City,Los Angeles Galaxy,1,1,D,1.5,5.05,5.78,1.59,5.19,6.25,1.49,4.79,5.5
USA,MLS,2018,07/10/2018,02:00,Colorado Rapids,Los Angeles FC,0,3,A,3.58,4.26,1.93,3.75,4.26,1.94,3.54,3.99,1.9
USA,MLS,2018,07/10/2018,02:30,Real Salt Lake,Portland Timbers,1,4,A,1.88,4.07,3.88,1.91,4.1,4,1.86,3.88,3.77
USA,MLS,2018,07/10/2018,03:30,San Jose Earthquakes,New York Red Bulls,1,3,A,4.61,4.29,1.7,4.75,4.37,1.8,4.36,4.08,1.71
USA,MLS,2018,07/10/2018,18:00,DC United,Chicago Fire,2,1,H,1.48,4.67,6.59,1.52,4.75,6.8,1.47,4.6,6.09
USA,MLS,2018,09/10/2018,03:30,Seattle Sounders,Houston Dynamo,4,1,H,1.56,4.41,5.85,1.58,4.5,6,1.54,4.28,5.63
USA,MLS,2018,13/10/2018,03:00,Los Angeles FC,Houston Dynamo,4,2,H,1.28,6.39,9.42,1.31,7.4,12,1.25,6.31,9.75
USA,MLS,2018,13/10/2018,19:00,Minnesota United,Colorado Rapids,0,2,A,1.55,4.61,5.64,1.56,4.75,5.8,1.52,4.52,5.47
USA,MLS,2018,13/10/2018,21:55,DC United,FC Dallas,1,0,H,2.23,3.65,3.23,2.31,3.75,3.25,2.18,3.56,3.08
USA,MLS,2018,14/10/2018,00:30,New England Revolution,Orlando City,2,0,H,1.47,4.81,6.62,1.48,5.03,7,1.45,4.78,6.24
USA,MLS,2018,18/10/2018,00:30,DC United,Toronto FC,1,0,H,1.41,5.4,6.81,1.44,5.46,7.84,1.39,5.13,6.8
USA,MLS,2018,18/10/2018,00:30,Orlando City,Seattle Sounders,1,2,A,2.69,3.76,2.54,3,3.78,2.54,2.7,3.59,2.44
USA,MLS,2018,18/10/2018,03:00,Vancouver Whitecaps,Sporting Kansas City,1,4,A,3.02,3.96,2.23,3.1,4,2.31,2.94,3.72,2.21
USA,MLS,2018,19/10/2018,02:00,Real Salt Lake,New England Revolution,4,1,H,1.83,4.18,4.02,1.87,4.78,4.6,1.8,4.06,3.89
USA,MLS,2018,21/10/2018,20:00,Atlanta Utd,Chicago Fire,2,1,H,1.25,6.64,10.85,1.28,7,13,1.24,6.38,10.61
USA,MLS,2018,21/10/2018,20:00,DC United,New York City,3,1,H,2.29,3.78,3.03,2.3,3.78,3.1,2.24,3.64,2.95
USA,MLS,2018,21/10/2018,20:00,CF Montreal,Toronto FC,2,0,H,1.81,3.98,4.33,1.81,4.15,4.5,1.76,3.97,4.19
USA,MLS,2018,21/10/2018,20:00,Orlando City,Columbus Crew,2,1,H,4.57,4.62,1.66,4.8,4.62,1.74,4.43,4.24,1.68
USA,MLS,2018,21/10/2018,20:00,Philadelphia Union,New York Red Bulls,0,1,A,2.33,3.83,2.93,2.5,3.83,3.1,2.32,3.61,2.84
USA,MLS,2018,21/10/2018,22:00,FC Dallas,Sporting Kansas City,0,3,A,2.35,3.54,3.1,2.39,3.6,3.15,2.29,3.46,2.98
USA,MLS,2018,21/10/2018,22:00,Houston Dynamo,Seattle Sounders,2,3,A,2.6,3.76,2.63,2.65,3.87,2.63,2.55,3.63,2.54
USA,MLS,2018,21/10/2018,22:00,Los Angeles FC,Vancouver Whitecaps,2,2,D,1.31,6.21,8.44,1.34,6.55,10,1.28,6.04,8.73
USA,MLS,2018,21/10/2018,22:00,Minnesota United,Los Angeles Galaxy,1,3,A,3.14,4.19,2.11,3.28,4.33,2.11,3.1,4.09,2.04
USA,MLS,2018,21/10/2018,22:00,Portland Timbers,Real Salt Lake,3,0,H,1.76,4.26,4.28,1.76,4.35,4.5,1.71,4.15,4.22
USA,MLS,2018,21/10/2018,22:00,San Jose Earthquakes,Colorado Rapids,0,0,D,1.91,3.96,3.88,1.95,4.08,4,1.89,3.83,3.68
USA,MLS,2018,28/10/2018,20:30,Chicago Fire,DC United,0,0,D,2.94,3.83,2.32,3,4,2.39,2.84,3.7,2.29
USA,MLS,2018,28/10/2018,20:30,Colorado Rapids,FC Dallas,2,1,H,4.75,4.31,1.68,5.2,4.31,1.73,4.69,4.05,1.66
USA,MLS,2018,28/10/2018,20:30,Columbus Crew,Minnesota United,3,2,H,1.24,6.4,12.51,1.26,6.7,13.35,1.23,6.3,11.2
USA,MLS,2018,28/10/2018,20:30,Los Angeles Galaxy,Houston Dynamo,2,3,A,1.29,5.73,10.38,1.35,6.75,11,1.29,5.81,8.79
USA,MLS,2018,28/10/2018,20:30,New England Revolution,CF Montreal,1,0,H,2.58,4.11,2.5,2.58,4.2,2.62,2.52,3.84,2.48
USA,MLS,2018,28/10/2018,20:30,New York City,Philadelphia Union,3,1,H,1.85,4.16,3.94,1.87,4.2,3.97,1.83,3.96,3.81
USA,MLS,2018,28/10/2018,20:30,New York Red Bulls,Orlando City,1,0,H,1.19,7.16,14.76,1.21,7.65,16.2,1.18,7.11,13.33
USA,MLS,2018,28/10/2018,20:30,Seattle Sounders,San Jose Earthquakes,2,1,H,1.19,7.11,16.36,1.23,7.5,16.36,1.19,6.84,13.02
USA,MLS,2018,28/10/2018,20:30,Sporting Kansas City,Los Angeles FC,2,1,H,1.92,3.99,3.82,1.94,4,3.82,1.88,3.87,3.68
USA,MLS,2018,28/10/2018,20:30,Toronto FC,Atlanta Utd,4,1,H,3.51,4.28,1.94,3.51,4.3,2,3.39,4.1,1.92
USA,MLS,2018,28/10/2018,20:30,Vancouver Whitecaps,Portland Timbers,2,1,H,1.89,4.23,3.7,1.98,4.5,3.8,1.86,4.13,3.55
