Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Fri Jan 6 2006,8:00p,Portland Trail Blazers,80,New Orleans/Oklahoma City Hornets,90,Box Score,,18995,Ford Center,
Fri Jan 6 2006,8:00p,Minnesota Timberwolves,77,San Antonio Spurs,83,Box Score,,18797,SBC Center,
Fri Jan 6 2006,8:30p,Chicago Bulls,105,Milwaukee Bucks,91,Box Score,,17214,Bradley Center,
Fri Jan 6 2006,9:00p,Dallas Mavericks,114,Denver Nuggets,112,Box Score,OT,18256,Pepsi Center,
Fri Jan 6 2006,10:00p,Los Angeles Clippers,114,Sacramento Kings,118,Box Score,,17317,ARCO Arena (II),
Fri Jan 6 2006,10:30p,Philadelphia 76ers,93,Los Angeles Lakers,119,Box Score,,18997,STAPLES Center,
Fri Jan 6 2006,10:30p,Miami Heat,93,Phoenix Suns,111,Box Score,,18422,America West Arena,
Sat Jan 7 2006,7:00p,New Orleans/Oklahoma City Hornets,93,Atlanta Hawks,101,Box Score,,11332,Philips Arena,
Sat Jan 7 2006,7:00p,Charlotte Bobcats,92,Orlando Magic,108,Box Score,,16059,TD Waterhouse Centre,
Sat Jan 7 2006,7:00p,Boston Celtics,102,Washington Wizards,103,Box Score,,20173,MCI Center,
Sat Jan 7 2006,7:30p,Milwaukee Bucks,88,Cleveland Cavaliers,96,Box Score,,19840,Gund Arena,
Sat Jan 7 2006,7:30p,Utah Jazz,94,Detroit Pistons,90,Box Score,OT,22076,The Palace of Auburn Hills,
Sat Jan 7 2006,8:30p,Memphis Grizzlies,82,Chicago Bulls,111,Box Score,,20378,United Center,
Sat Jan 7 2006,8:30p,Minnesota Timberwolves,79,Dallas Mavericks,83,Box Score,,20151,American Airlines Center,
Sat Jan 7 2006,9:00p,San Antonio Spurs,86,Phoenix Suns,91,Box Score,,18422,America West Arena,
Sat Jan 7 2006,10:30p,Los Angeles Lakers,112,Los Angeles Clippers,109,Box Score,,20154,STAPLES Center,
Sun Jan 8 2006,1:00p,Seattle SuperSonics,116,New York Knicks,120,Box Score,,17191,Madison Square Garden (IV),
Sun Jan 8 2006,1:00p,New Jersey Nets,105,Toronto Raptors,104,Box Score,,18935,Air Canada Centre,
Sun Jan 8 2006,8:30p,Denver Nuggets,92,Houston Rockets,90,Box Score,,15316,Toyota Center,
Sun Jan 8 2006,9:00p,Miami Heat,118,Portland Trail Blazers,89,Box Score,,18032,Rose Garden Arena,
Sun Jan 8 2006,9:00p,Indiana Pacers,108,Sacramento Kings,83,Box Score,,17317,ARCO Arena (II),
Mon Jan 9 2006,7:00p,Seattle SuperSonics,98,Philadelphia 76ers,107,Box Score,,15695,Wachovia Center,
Mon Jan 9 2006,7:00p,Utah Jazz,97,Washington Wizards,89,Box Score,,12797,MCI Center,
Mon Jan 9 2006,7:30p,Dallas Mavericks,104,Boston Celtics,102,Box Score,,15064,TD Banknorth Garden,
Mon Jan 9 2006,8:30p,Toronto Raptors,104,Chicago Bulls,113,Box Score,,21103,United Center,
Mon Jan 9 2006,10:30p,Indiana Pacers,90,Los Angeles Lakers,96,Box Score,,18997,STAPLES Center,
Tue Jan 10 2006,7:00p,Boston Celtics,98,Atlanta Hawks,94,Box Score,,12882,Philips Arena,
Tue Jan 10 2006,7:00p,New York Knicks,92,Cleveland Cavaliers,84,Box Score,,18064,Gund Arena,
Tue Jan 10 2006,7:30p,Houston Rockets,106,Charlotte Bobcats,111,Box Score,2OT,14738,Charlotte Bobcats Arena,
Tue Jan 10 2006,8:00p,Sacramento Kings,85,Memphis Grizzlies,99,Box Score,,14081,FedEx Forum,
Tue Jan 10 2006,8:00p,Minnesota Timberwolves,92,Milwaukee Bucks,95,Box Score,,15417,Bradley Center,
Tue Jan 10 2006,8:00p,Detroit Pistons,96,New Orleans/Oklahoma City Hornets,86,Box Score,,19260,Ford Center,
Tue Jan 10 2006,8:30p,New Jersey Nets,91,San Antonio Spurs,96,Box Score,,18797,SBC Center,
Tue Jan 10 2006,9:00p,Phoenix Suns,137,Denver Nuggets,139,Box Score,3OT,14492,Pepsi Center,
Tue Jan 10 2006,10:30p,Orlando Magic,73,Los Angeles Clippers,90,Box Score,,15019,STAPLES Center,
Wed Jan 11 2006,7:00p,Milwaukee Bucks,88,Indiana Pacers,112,Box Score,,14149,Conseco Fieldhouse,
Wed Jan 11 2006,7:00p,Utah Jazz,110,Philadelphia 76ers,102,Box Score,,12938,Wachovia Center,
Wed Jan 11 2006,7:00p,Charlotte Bobcats,86,Toronto Raptors,95,Box Score,,14098,Air Canada Centre,
Wed Jan 11 2006,7:00p,Atlanta Hawks,72,Washington Wizards,103,Box Score,,12632,MCI Center,
Wed Jan 11 2006,7:30p,Dallas Mavericks,115,New York Knicks,117,Box Score,OT,17469,Madison Square Garden (IV),
Wed Jan 11 2006,8:00p,Chicago Bulls,93,Minnesota Timberwolves,99,Box Score,,15177,Target Center,
Wed Jan 11 2006,8:30p,Sacramento Kings,88,Houston Rockets,80,Box Score,,12252,Toyota Center,
Wed Jan 11 2006,10:00p,Los Angeles Lakers,103,Portland Trail Blazers,113,Box Score,,16421,Rose Garden Arena,
Wed Jan 11 2006,10:00p,Orlando Magic,104,Seattle SuperSonics,113,Box Score,,16670,KeyArena at Seattle Center,
Wed Jan 11 2006,10:30p,Miami Heat,110,Golden State Warriors,96,Box Score,,20075,Oakland Arena,
Thu Jan 12 2006,8:00p,Detroit Pistons,83,San Antonio Spurs,68,Box Score,,18797,SBC Center,
Thu Jan 12 2006,9:00p,Golden State Warriors,99,Phoenix Suns,112,Box Score,,18037,America West Arena,
Thu Jan 12 2006,10:30p,Cleveland Cavaliers,98,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
Fri Jan 13 2006,7:00p,Washington Wizards,94,Indiana Pacers,85,Box Score,,16094,Conseco Fieldhouse,
Fri Jan 13 2006,7:30p,Milwaukee Bucks,103,Charlotte Bobcats,102,Box Score,,15212,Charlotte Bobcats Arena,
Fri Jan 13 2006,7:30p,Atlanta Hawks,94,New York Knicks,105,Box Score,,16774,Madison Square Garden (IV),
Fri Jan 13 2006,8:00p,New Jersey Nets,69,Memphis Grizzlies,81,Box Score,,17221,FedEx Forum,
Fri Jan 13 2006,8:00p,Denver Nuggets,89,Minnesota Timberwolves,103,Box Score,,18417,Target Center,
Fri Jan 13 2006,8:00p,Sacramento Kings,76,New Orleans/Oklahoma City Hornets,90,Box Score,,11343,LLoyd Noble Center,at Norman OK
Fri Jan 13 2006,8:00p,Boston Celtics,124,Philadelphia 76ers,125,Box Score,3OT,20338,Wachovia Center,
Fri Jan 13 2006,10:00p,Orlando Magic,108,Portland Trail Blazers,113,Box Score,,12301,Rose Garden Arena,
Fri Jan 13 2006,10:30p,Miami Heat,117,Seattle SuperSonics,104,Box Score,,17072,KeyArena at Seattle Center,
Sat Jan 14 2006,7:00p,Washington Wizards,114,Atlanta Hawks,106,Box Score,OT,13992,Philips Arena,
Sat Jan 14 2006,7:30p,Charlotte Bobcats,91,Detroit Pistons,114,Box Score,,22076,The Palace of Auburn Hills,
Sat Jan 14 2006,8:30p,Indiana Pacers,91,Chicago Bulls,89,Box Score,,22011,United Center,
Sat Jan 14 2006,8:30p,New Jersey Nets,77,Dallas Mavericks,110,Box Score,,20367,American Airlines Center,
Sat Jan 14 2006,8:30p,New Orleans/Oklahoma City Hornets,86,Houston Rockets,80,Box Score,,14724,Toyota Center,
Sat Jan 14 2006,8:30p,Denver Nuggets,100,Milwaukee Bucks,93,Box Score,,18717,Bradley Center,
Sat Jan 14 2006,8:30p,Memphis Grizzlies,79,San Antonio Spurs,80,Box Score,,18797,SBC Center,
Sat Jan 14 2006,9:00p,Cleveland Cavaliers,106,Phoenix Suns,115,Box Score,,18422,America West Arena,
Sat Jan 14 2006,9:00p,Miami Heat,100,Utah Jazz,94,Box Score,,19911,Delta Center,
Sat Jan 14 2006,10:30p,Los Angeles Lakers,110,Golden State Warriors,104,Box Score,,20179,Oakland Arena,
Sat Jan 14 2006,10:30p,Seattle SuperSonics,72,Los Angeles Clippers,98,Box Score,,18099,STAPLES Center,
Sun Jan 15 2006,1:00p,New York Knicks,103,Toronto Raptors,129,Box Score,,17393,Air Canada Centre,
Sun Jan 15 2006,9:00p,Cleveland Cavaliers,87,Portland Trail Blazers,89,Box Score,,19383,Rose Garden Arena,
Sun Jan 15 2006,9:00p,Orlando Magic,100,Sacramento Kings,104,Box Score,,17317,ARCO Arena (II),
Mon Jan 16 2006,1:00p,New Orleans/Oklahoma City Hornets,107,Charlotte Bobcats,92,Box Score,,15303,Charlotte Bobcats Arena,
Mon Jan 16 2006,1:00p,Minnesota Timberwolves,96,New York Knicks,90,Box Score,,18277,Madison Square Garden (IV),
Mon Jan 16 2006,1:00p,Philadelphia 76ers,76,Washington Wizards,104,Box Score,,20173,MCI Center,
Mon Jan 16 2006,2:00p,Houston Rockets,83,Atlanta Hawks,94,Box Score,,15078,Philips Arena,
Mon Jan 16 2006,2:00p,Denver Nuggets,97,Chicago Bulls,94,Box Score,,21793,United Center,
Mon Jan 16 2006,3:30p,Boston Celtics,84,Detroit Pistons,94,Box Score,,22076,The Palace of Auburn Hills,
Mon Jan 16 2006,3:30p,Utah Jazz,93,Los Angeles Clippers,102,Box Score,OT,15211,STAPLES Center,
Mon Jan 16 2006,3:30p,Indiana Pacers,92,New Jersey Nets,97,Box Score,,18813,Continental Airlines Arena,
Mon Jan 16 2006,4:00p,Seattle SuperSonics,93,Golden State Warriors,109,Box Score,,20011,Oakland Arena,
Mon Jan 16 2006,8:00p,San Antonio Spurs,93,Memphis Grizzlies,83,Box Score,,18119,FedEx Forum,
Mon Jan 16 2006,8:30p,Milwaukee Bucks,95,Dallas Mavericks,114,Box Score,,19935,American Airlines Center,
Mon Jan 16 2006,10:30p,Miami Heat,92,Los Angeles Lakers,100,Box Score,,18997,STAPLES Center,
Tue Jan 17 2006,9:00p,Toronto Raptors,98,Utah Jazz,111,Box Score,,17831,Delta Center,
Tue Jan 17 2006,10:00p,Phoenix Suns,90,Sacramento Kings,119,Box Score,,17317,ARCO Arena (II),
Wed Jan 18 2006,7:00p,Detroit Pistons,117,Atlanta Hawks,89,Box Score,,14268,Philips Arena,
Wed Jan 18 2006,7:00p,Charlotte Bobcats,92,Indiana Pacers,98,Box Score,,14520,Conseco Fieldhouse,
Wed Jan 18 2006,7:00p,Washington Wizards,98,Orlando Magic,106,Box Score,,13798,TD Waterhouse Centre,
Wed Jan 18 2006,7:00p,New Jersey Nets,101,Philadelphia 76ers,90,Box Score,,15683,Wachovia Center,
Wed Jan 18 2006,7:30p,Minnesota Timberwolves,96,Boston Celtics,103,Box Score,,15859,TD Banknorth Garden,
Wed Jan 18 2006,8:00p,Memphis Grizzlies,79,New Orleans/Oklahoma City Hornets,87,Box Score,,14554,Ford Center,
Wed Jan 18 2006,8:30p,New York Knicks,104,Chicago Bulls,106,Box Score,OT,21268,United Center,
Wed Jan 18 2006,8:30p,Dallas Mavericks,103,Houston Rockets,76,Box Score,,15966,Toyota Center,
Wed Jan 18 2006,8:30p,Milwaukee Bucks,92,San Antonio Spurs,95,Box Score,,18797,SBC Center,
Wed Jan 18 2006,9:00p,Cleveland Cavaliers,89,Denver Nuggets,90,Box Score,,19009,Pepsi Center,
Wed Jan 18 2006,10:00p,Toronto Raptors,94,Portland Trail Blazers,96,Box Score,,12315,Rose Garden Arena,
Wed Jan 18 2006,10:30p,Phoenix Suns,112,Los Angeles Clippers,102,Box Score,,16888,STAPLES Center,
Thu Jan 19 2006,8:00p,Detroit Pistons,105,New York Knicks,79,Box Score,,18949,Madison Square Garden (IV),
Thu Jan 19 2006,10:30p,Los Angeles Lakers,109,Sacramento Kings,118,Box Score,OT,17317,ARCO Arena (II),
Fri Jan 20 2006,7:00p,Milwaukee Bucks,118,Atlanta Hawks,102,Box Score,,9812,Philips Arena,
Fri Jan 20 2006,7:00p,Memphis Grizzlies,86,Philadelphia 76ers,89,Box Score,OT,18010,Wachovia Center,
Fri Jan 20 2006,7:00p,New Orleans/Oklahoma City Hornets,99,Washington Wizards,110,Box Score,,19062,MCI Center,
Fri Jan 20 2006,7:30p,New Jersey Nets,96,Boston Celtics,99,Box Score,,18107,TD Banknorth Garden,
Fri Jan 20 2006,7:30p,Orlando Magic,104,Charlotte Bobcats,93,Box Score,,16847,Charlotte Bobcats Arena,
Fri Jan 20 2006,8:00p,San Antonio Spurs,101,Miami Heat,94,Box Score,,20287,AmericanAirlines Arena,
Fri Jan 20 2006,8:00p,Indiana Pacers,85,Minnesota Timberwolves,90,Box Score,,18991,Target Center,
Fri Jan 20 2006,8:30p,Houston Rockets,109,Chicago Bulls,108,Box Score,2OT,20550,United Center,
Fri Jan 20 2006,9:00p,Utah Jazz,83,Denver Nuggets,113,Box Score,,18183,Pepsi Center,
Fri Jan 20 2006,10:30p,Cleveland Cavaliers,79,Golden State Warriors,99,Box Score,,20205,Oakland Arena,
Fri Jan 20 2006,10:30p,Dallas Mavericks,101,Los Angeles Clippers,81,Box Score,,17883,STAPLES Center,
Fri Jan 20 2006,10:30p,Los Angeles Lakers,93,Phoenix Suns,106,Box Score,,18422,America West Arena,
Fri Jan 20 2006,10:30p,Toronto Raptors,121,Seattle SuperSonics,113,Box Score,,15261,KeyArena at Seattle Center,
Sat Jan 21 2006,7:00p,Sacramento Kings,78,Orlando Magic,83,Box Score,OT,15766,TD Waterhouse Centre,
Sat Jan 21 2006,7:30p,New Orleans/Oklahoma City Hornets,109,New York Knicks,98,Box Score,,19763,Madison Square Garden (IV),
Sat Jan 21 2006,8:00p,Chicago Bulls,101,Indiana Pacers,89,Box Score,,18345,Conseco Fieldhouse,
Sat Jan 21 2006,8:00p,Boston Celtics,83,New Jersey Nets,103,Box Score,,18312,Continental Airlines Arena,
Sat Jan 21 2006,8:30p,Charlotte Bobcats,91,Milwaukee Bucks,101,Box Score,,16739,Bradley Center,
Sat Jan 21 2006,9:00p,Cleveland Cavaliers,108,Utah Jazz,90,Box Score,,19340,Delta Center,
Sun Jan 22 2006,1:00p,Philadelphia 76ers,86,Minnesota Timberwolves,84,Box Score,,15893,Target Center,
Sun Jan 22 2006,1:00p,Denver Nuggets,89,San Antonio Spurs,85,Box Score,,18797,SBC Center,
Sun Jan 22 2006,3:30p,Golden State Warriors,92,Los Angeles Clippers,105,Box Score,,15845,STAPLES Center,
Sun Jan 22 2006,3:30p,Memphis Grizzlies,93,Washington Wizards,82,Box Score,,14914,MCI Center,
Sun Jan 22 2006,6:00p,Houston Rockets,97,Detroit Pistons,99,Box Score,,22076,The Palace of Auburn Hills,
Sun Jan 22 2006,6:00p,Sacramento Kings,99,Miami Heat,119,Box Score,,20071,AmericanAirlines Arena,
Sun Jan 22 2006,8:00p,Seattle SuperSonics,152,Phoenix Suns,149,Box Score,2OT,18294,America West Arena,
Sun Jan 22 2006,9:00p,Dallas Mavericks,95,Portland Trail Blazers,89,Box Score,OT,13042,Rose Garden Arena,
Sun Jan 22 2006,9:30p,Toronto Raptors,104,Los Angeles Lakers,122,Box Score,,18997,STAPLES Center,
Mon Jan 23 2006,7:00p,Indiana Pacers,94,Atlanta Hawks,104,Box Score,,13618,Philips Arena,
Mon Jan 23 2006,7:30p,New Orleans/Oklahoma City Hornets,78,Boston Celtics,91,Box Score,,14473,TD Banknorth Garden,
Mon Jan 23 2006,8:00p,Houston Rockets,97,Milwaukee Bucks,80,Box Score,,14214,Bradley Center,
Mon Jan 23 2006,9:00p,Toronto Raptors,101,Denver Nuggets,107,Box Score,,14826,Pepsi Center,
Mon Jan 23 2006,9:00p,New Jersey Nets,78,Utah Jazz,89,Box Score,,17926,Delta Center,
Mon Jan 23 2006,10:30p,Los Angeles Clippers,96,Golden State Warriors,93,Box Score,,17196,Oakland Arena,
Tue Jan 24 2006,7:00p,Indiana Pacers,66,Cleveland Cavaliers,96,Box Score,,19069,Gund Arena,
Tue Jan 24 2006,7:00p,Phoenix Suns,102,Orlando Magic,111,Box Score,,15791,TD Waterhouse Centre,
Tue Jan 24 2006,7:00p,Sacramento Kings,103,Philadelphia 76ers,109,Box Score,,13451,Wachovia Center,
Tue Jan 24 2006,7:30p,Memphis Grizzlies,82,Miami Heat,94,Box Score,,19600,AmericanAirlines Arena,
Tue Jan 24 2006,8:00p,Detroit Pistons,107,Minnesota Timberwolves,83,Box Score,,17232,Target Center,
Tue Jan 24 2006,8:30p,Charlotte Bobcats,76,San Antonio Spurs,104,Box Score,,18797,SBC Center,
Wed Jan 25 2006,7:00p,Cleveland Cavaliers,106,Atlanta Hawks,97,Box Score,,16089,Philips Arena,
Wed Jan 25 2006,7:00p,Chicago Bulls,104,Toronto Raptors,88,Box Score,,14198,Air Canada Centre,
Wed Jan 25 2006,7:30p,Washington Wizards,89,Boston Celtics,87,Box Score,,15775,TD Banknorth Garden,
Wed Jan 25 2006,7:30p,Milwaukee Bucks,102,Detroit Pistons,106,Box Score,OT,22076,The Palace of Auburn Hills,
Wed Jan 25 2006,7:30p,Sacramento Kings,106,New York Knicks,102,Box Score,OT,18106,Madison Square Garden (IV),
Wed Jan 25 2006,8:00p,San Antonio Spurs,84,New Orleans/Oklahoma City Hornets,68,Box Score,,19289,Ford Center,
Wed Jan 25 2006,8:30p,Charlotte Bobcats,78,Houston Rockets,102,Box Score,,10938,Toyota Center,
Wed Jan 25 2006,9:00p,Minnesota Timberwolves,87,Memphis Grizzlies,107,Box Score,,16813,FedEx Forum,
Wed Jan 25 2006,9:00p,Seattle SuperSonics,113,Utah Jazz,94,Box Score,,19382,Delta Center,
Wed Jan 25 2006,10:00p,Denver Nuggets,97,Portland Trail Blazers,94,Box Score,,13136,Rose Garden Arena,
Wed Jan 25 2006,10:30p,Dallas Mavericks,102,Golden State Warriors,93,Box Score,,16842,Oakland Arena,
Wed Jan 25 2006,10:30p,New Jersey Nets,77,Los Angeles Clippers,90,Box Score,,17394,STAPLES Center,
Thu Jan 26 2006,7:00p,Orlando Magic,119,Philadelphia 76ers,115,Box Score,OT,14115,Wachovia Center,
Thu Jan 26 2006,8:00p,Phoenix Suns,107,Miami Heat,98,Box Score,,20025,AmericanAirlines Arena,
Thu Jan 26 2006,10:30p,Dallas Mavericks,104,Seattle SuperSonics,97,Box Score,,15891,KeyArena at Seattle Center,
Fri Jan 27 2006,7:00p,Phoenix Suns,110,Atlanta Hawks,106,Box Score,,13557,Philips Arena,
Fri Jan 27 2006,7:00p,Cleveland Cavaliers,93,Indiana Pacers,89,Box Score,,18345,Conseco Fieldhouse,
Fri Jan 27 2006,7:30p,Sacramento Kings,74,Boston Celtics,84,Box Score,,18624,TD Banknorth Garden,
Fri Jan 27 2006,7:30p,Miami Heat,91,Charlotte Bobcats,85,Box Score,,19026,Charlotte Bobcats Arena,
Fri Jan 27 2006,7:30p,Orlando Magic,94,New York Knicks,97,Box Score,,19763,Madison Square Garden (IV),
Fri Jan 27 2006,8:00p,Memphis Grizzlies,89,Detroit Pistons,95,Box Score,,22076,The Palace of Auburn Hills,
Fri Jan 27 2006,8:30p,Washington Wizards,79,Chicago Bulls,90,Box Score,,21720,United Center,
Fri Jan 27 2006,8:30p,Minnesota Timberwolves,96,Houston Rockets,92,Box Score,,14408,Toyota Center,
Fri Jan 27 2006,8:30p,Toronto Raptors,87,Milwaukee Bucks,108,Box Score,,14867,Bradley Center,
Fri Jan 27 2006,9:30p,Los Angeles Clippers,105,Denver Nuggets,87,Box Score,,18712,Pepsi Center,
Fri Jan 27 2006,10:00p,New Jersey Nets,83,Portland Trail Blazers,88,Box Score,,17022,Rose Garden Arena,
Fri Jan 27 2006,10:30p,Golden State Warriors,105,Los Angeles Lakers,106,Box Score,OT,18997,STAPLES Center,
Sat Jan 28 2006,7:00p,Charlotte Bobcats,97,Washington Wizards,107,Box Score,,20173,MCI Center,
Sat Jan 28 2006,8:00p,New Orleans/Oklahoma City Hornets,95,Memphis Grizzlies,86,Box Score,,16228,FedEx Forum,
Sat Jan 28 2006,8:00p,New York Knicks,76,Philadelphia 76ers,91,Box Score,,20108,Wachovia Center,
Sat Jan 28 2006,8:30p,Atlanta Hawks,99,Chicago Bulls,111,Box Score,,21175,United Center,
Sat Jan 28 2006,8:30p,Minnesota Timberwolves,88,San Antonio Spurs,102,Box Score,,18797,SBC Center,
Sat Jan 28 2006,9:00p,Utah Jazz,89,Dallas Mavericks,103,Box Score,,20394,American Airlines Center,
Sat Jan 28 2006,10:00p,New Jersey Nets,104,Seattle SuperSonics,113,Box Score,,17072,KeyArena at Seattle Center,
Sat Jan 28 2006,10:30p,Portland Trail Blazers,83,Golden State Warriors,98,Box Score,,18265,Oakland Arena,
Sat Jan 28 2006,10:30p,Denver Nuggets,79,Los Angeles Clippers,112,Box Score,,18862,STAPLES Center,
Sun Jan 29 2006,1:00p,Phoenix Suns,106,Cleveland Cavaliers,113,Box Score,,20562,Gund Arena,
Sun Jan 29 2006,3:30p,Miami Heat,101,Houston Rockets,95,Box Score,,18199,Toyota Center,
Sun Jan 29 2006,3:30p,Boston Celtics,79,Milwaukee Bucks,83,Box Score,,17031,Bradley Center,
Sun Jan 29 2006,6:00p,Philadelphia 76ers,89,Orlando Magic,81,Box Score,,16896,TD Waterhouse Centre,
Sun Jan 29 2006,6:30p,Los Angeles Lakers,93,Detroit Pistons,102,Box Score,,22076,The Palace of Auburn Hills,
Sun Jan 29 2006,7:00p,Sacramento Kings,123,Toronto Raptors,124,Box Score,OT,16573,Air Canada Centre,
Mon Jan 30 2006,7:00p,New York Knicks,101,Atlanta Hawks,120,Box Score,,11467,Philips Arena,
Mon Jan 30 2006,7:30p,Cleveland Cavaliers,103,Charlotte Bobcats,91,Box Score,,17142,Charlotte Bobcats Arena,
Mon Jan 30 2006,7:30p,Los Angeles Clippers,114,Miami Heat,118,Box Score,,19600,AmericanAirlines Arena,
Mon Jan 30 2006,8:00p,Houston Rockets,77,Memphis Grizzlies,86,Box Score,,16371,FedEx Forum,
Mon Jan 30 2006,8:00p,Boston Celtics,85,Minnesota Timberwolves,110,Box Score,,17003,Target Center,
Mon Jan 30 2006,8:00p,Milwaukee Bucks,93,New Orleans/Oklahoma City Hornets,94,Box Score,,18197,Ford Center,
Mon Jan 30 2006,9:00p,San Antonio Spurs,79,Utah Jazz,70,Box Score,,19384,Delta Center,
Mon Jan 30 2006,10:00p,Portland Trail Blazers,116,Seattle SuperSonics,111,Box Score,,15622,KeyArena at Seattle Center,
Tue Jan 31 2006,7:00p,Phoenix Suns,123,Philadelphia 76ers,99,Box Score,,15732,Wachovia Center,
Tue Jan 31 2006,7:00p,Indiana Pacers,79,Washington Wizards,84,Box Score,,14878,MCI Center,
Tue Jan 31 2006,7:30p,Detroit Pistons,84,New Jersey Nets,91,Box Score,,17143,Continental Airlines Arena,
Tue Jan 31 2006,7:30p,Los Angeles Lakers,130,New York Knicks,97,Box Score,,19763,Madison Square Garden (IV),
Tue Jan 31 2006,8:30p,Chicago Bulls,94,Dallas Mavericks,98,Box Score,,19567,American Airlines Center,
Tue Jan 31 2006,10:00p,Denver Nuggets,91,Sacramento Kings,98,Box Score,,17317,ARCO Arena (II),
Wed Feb 1 2006,7:00p,New Jersey Nets,85,Cleveland Cavaliers,91,Box Score,,19460,Gund Arena,
Wed Feb 1 2006,7:00p,Los Angeles Lakers,79,Indiana Pacers,105,Box Score,,16127,Conseco Fieldhouse,
Wed Feb 1 2006,7:00p,Los Angeles Clippers,106,Orlando Magic,94,Box Score,,15066,TD Waterhouse Centre,
Wed Feb 1 2006,7:00p,Washington Wizards,112,Toronto Raptors,117,Box Score,,13640,Air Canada Centre,
Wed Feb 1 2006,7:30p,Phoenix Suns,102,Boston Celtics,94,Box Score,,15019,TD Banknorth Garden,
Wed Feb 1 2006,7:30p,Atlanta Hawks,102,Charlotte Bobcats,92,Box Score,,14411,Charlotte Bobcats Arena,
Wed Feb 1 2006,7:30p,Minnesota Timberwolves,74,Detroit Pistons,90,Box Score,,22076,The Palace of Auburn Hills,
Wed Feb 1 2006,8:00p,Dallas Mavericks,81,Memphis Grizzlies,80,Box Score,,15817,FedEx Forum,
Wed Feb 1 2006,8:00p,Chicago Bulls,95,New Orleans/Oklahoma City Hornets,100,Box Score,,19163,Ford Center,
Wed Feb 1 2006,8:30p,Milwaukee Bucks,84,Houston Rockets,86,Box Score,,13028,Toyota Center,
Wed Feb 1 2006,9:00p,Denver Nuggets,90,Utah Jazz,103,Box Score,,17571,Delta Center,
Wed Feb 1 2006,10:00p,San Antonio Spurs,86,Portland Trail Blazers,82,Box Score,,16638,Rose Garden Arena,
Wed Feb 1 2006,10:00p,Golden State Warriors,107,Seattle SuperSonics,111,Box Score,,14703,KeyArena at Seattle Center,
Thu Feb 2 2006,8:00p,Cleveland Cavaliers,73,Miami Heat,101,Box Score,,20168,AmericanAirlines Arena,
Thu Feb 2 2006,10:30p,San Antonio Spurs,89,Golden State Warriors,86,Box Score,,17223,Oakland Arena,
Fri Feb 3 2006,7:00p,Orlando Magic,94,Atlanta Hawks,96,Box Score,,13259,Philips Arena,
Fri Feb 3 2006,7:00p,New York Knicks,90,Toronto Raptors,104,Box Score,,15858,Air Canada Centre,
Fri Feb 3 2006,7:30p,Los Angeles Clippers,98,Boston Celtics,81,Box Score,,17157,TD Banknorth Garden,
Fri Feb 3 2006,7:30p,Los Angeles Lakers,102,Charlotte Bobcats,112,Box Score,,19026,Charlotte Bobcats Arena,
Fri Feb 3 2006,8:00p,Detroit Pistons,87,Philadelphia 76ers,80,Box Score,,20010,Wachovia Center,
Fri Feb 3 2006,8:30p,Seattle SuperSonics,77,Houston Rockets,100,Box Score,,15176,Toyota Center,
Fri Feb 3 2006,9:00p,Sacramento Kings,79,Utah Jazz,89,Box Score,,19113,Delta Center,
Fri Feb 3 2006,10:30p,Minnesota Timberwolves,85,Portland Trail Blazers,89,Box Score,,15004,Rose Garden Arena,
Sat Feb 4 2006,1:00p,Miami Heat,92,New Jersey Nets,105,Box Score,,19268,Continental Airlines Arena,
Sat Feb 4 2006,7:00p,Boston Celtics,91,Orlando Magic,100,Box Score,,16021,TD Waterhouse Centre,
Sat Feb 4 2006,7:00p,Atlanta Hawks,85,Washington Wizards,98,Box Score,,19154,MCI Center,
Sat Feb 4 2006,7:30p,Philadelphia 76ers,100,Cleveland Cavaliers,95,Box Score,,20562,Gund Arena,
Sat Feb 4 2006,8:00p,Detroit Pistons,85,Indiana Pacers,93,Box Score,,18345,Conseco Fieldhouse,
Sat Feb 4 2006,8:00p,Los Angeles Lakers,90,New Orleans/Oklahoma City Hornets,106,Box Score,,19344,Ford Center,
Sat Feb 4 2006,8:30p,Seattle SuperSonics,91,Dallas Mavericks,110,Box Score,,20369,American Airlines Center,
Sat Feb 4 2006,8:30p,Memphis Grizzlies,78,Milwaukee Bucks,88,Box Score,,17894,Bradley Center,
Sat Feb 4 2006,9:00p,Portland Trail Blazers,104,Denver Nuggets,105,Box Score,,19402,Pepsi Center,
Sat Feb 4 2006,9:00p,Chicago Bulls,101,Phoenix Suns,118,Box Score,,18422,America West Arena,
Sat Feb 4 2006,10:30p,Minnesota Timberwolves,77,Golden State Warriors,109,Box Score,,20023,Oakland Arena,
Sun Feb 5 2006,12:00p,Houston Rockets,93,New York Knicks,89,Box Score,,19763,Madison Square Garden (IV),
Sun Feb 5 2006,1:00p,Los Angeles Clippers,115,Toronto Raptors,113,Box Score,OT,15541,Air Canada Centre,
Sun Feb 5 2006,3:30p,Utah Jazz,78,Sacramento Kings,96,Box Score,,17317,ARCO Arena (II),
Mon Feb 6 2006,7:00p,Milwaukee Bucks,86,Cleveland Cavaliers,89,Box Score,,19126,Gund Arena,
Mon Feb 6 2006,7:00p,Houston Rockets,87,Philadelphia 76ers,81,Box Score,,17428,Wachovia Center,
